micro_cluster_id	keyword_seq	keyword
3571	10	Philosophy
3572	1	Security
3572	2	European Union
3572	3	Policing
3572	4	Economic Crisis
3572	5	Human Rights
3572	6	Risk Governance
3572	7	Digitalization
3572	8	Counter-Terrorism
3572	9	Financial Markets
3572	10	Sovereignty
3573	1	European Union
3573	2	governance
3573	3	legal framework
3573	4	human rights
3573	5	international law
3573	6	cultural values
3573	7	data protection
3573	8	judicial independence
3573	9	social cohesion
3573	10	public administration
3574	1	Parental Illness
3574	2	Children
3574	3	Family
3574	4	Cancer
3574	5	Young Carers
3574	6	Psychosocial Impact
3574	7	Caregiving
3574	8	Adolescents
3574	9	Emotional and Behavioral Problems
3574	10	Support Needs
3575	1	Travel Writing
3575	2	Exploration
3575	3	Gender
3575	4	Postcolonialism
3575	5	Identity
3575	6	Culture
3575	7	Tourism
3575	8	Ethnography
3575	9	Literature
3575	10	History
3576	1	Cyprus Conflict
3576	2	Peacebuilding
3576	3	Intercultural Education
3576	4	National Identities
3576	5	Memory and History Education
3576	6	Ethnic Division
3576	7	European Union
3576	8	Identity Construction
3576	9	Mediation
3576	10	Colonialism
3577	1	Inquisition
3577	2	Identity
3577	3	Sephardic Jews
3577	4	Crypto-Jews
3577	5	Early Modern Europe
3577	6	Religious Dissent
3577	7	Cultural History
3577	8	Conversos
3577	9	Persecution
3577	10	Colonial Latin America
3578	1	Maritime Technology
3578	2	Information Technology
3578	3	Autonomous Navigation
3578	4	Control Systems
3578	5	Artificial Intelligence
3578	6	Environmental Management
3578	7	Ship Power Complex
3578	8	Neural Networks
3578	9	Digital Marketing
3578	10	Soil Resources
3579	1	Video Stabilization
3579	2	Digital Image Stabilization
3579	3	Optical Image Stabilization
3579	4	Motion Estimation
3579	5	Real-Time
3579	6	Feature-Based
3579	7	Robust Algorithm
3579	8	Kalman Filter
3579	9	Global Motion
3579	10	Camera Path
3580	1	Educational Administration
3580	2	Leadership
3580	3	Human Resource Management
3580	4	Strategic Communication
3580	5	Industrial Engineering
3580	6	Organizational Change
3580	7	Teacher Quality
3580	8	Knowledge Management
3580	9	Performance Evaluation
3580	10	Economic Analysis
3581	1	Colonialism
3581	2	Postcolonial Theory
3581	3	Cultural Defense
3581	4	Indigenous Peoples
3581	5	Decolonization
3581	6	Identity
3581	7	Multiculturalism
3581	8	Land Rights
3581	9	Sociopolitical Dynamics
3581	10	Globalization
3582	1	Stalking
3582	2	Cyberstalking
3582	3	Victimization
3582	4	Psychological Impact
3582	5	Risk Factors
3582	6	Intimate Partner Violence
3582	7	Gender Differences
3582	8	Law Enforcement Response
3582	9	Mental Health Effects
3582	10	Help-Seeking Behaviors
3583	1	Jury
3583	2	Decision Making
3583	3	Legal Proceedings
3583	4	Evidence Law
3583	5	Reasonable Doubt
3583	6	Juror Comprehension
3583	7	Judicial Instructions
3583	8	Criminal Trials
3583	9	Civil Litigation
3583	10	Lay Participation
3584	1	Coal Water Slurry
3584	2	Rheology
3584	3	Combustion
3584	4	Stability
3584	5	Surfactants
3584	6	Environmental Impact
3584	7	Petrochemicals
3584	8	Microwave Irradiation
3584	9	Waste Utilization
3584	10	Energy Efficiency
3585	1	Technostress
3585	2	Workplace
3585	3	Technology
3585	4	Stress
3585	5	Productivity
3585	6	Coping Strategies
3585	7	Health
3585	8	User Satisfaction
3585	9	Job Performance
3585	10	Information Technology
3586	1	Globalization
3586	2	Identity
3586	3	Power
3586	4	Politics
3586	5	Cultural
3586	6	History
3586	7	Democracy
3586	8	Migration
3586	9	Education
3586	10	Health
3587	1	Q Methodology
3587	2	Subjectivity
3587	3	Research Methods
3587	4	Qualitative Research
3587	5	Attitudes
3587	6	Perspectives
3587	7	Healthcare
3587	8	Environmental Sustainability
3587	9	Academic Performance
3587	10	Mixed Methods
3588	1	Regional Economic Resilience
3588	2	Recessionary Shocks
3588	3	Adaptation
3588	4	Economic Structure
3588	5	Regional Employment
3588	6	Economic Crisis
3588	7	Industrial Diversity
3588	8	Territorial Capital
3588	9	Innovation Districts
3588	10	Socioeconomic Performance
3589	1	Discourse Analysis
3589	2	Social Change
3589	3	Communication
3589	4	Rhetoric
3589	5	Cultural Studies
3589	6	Qualitative Research
3589	7	Media
3589	8	Identity
3589	9	Community
3589	10	Power
3590	1	Oral History
3590	2	Narratives
3590	3	Interviewing
3590	4	Memory
3590	5	Gender
3590	6	Social Change
3590	7	Ethics
3590	8	Community
3590	9	Feminist Analysis
3590	10	Cultural Geography
3591	1	Perennial Pastures
3591	2	Grazing Management
3591	3	Water Use Efficiency
3591	4	Drought Survival
3591	5	Soil Water Balance
3591	6	Temperate Grasses
3591	7	Sustainable Grazing Systems
3591	8	Summer Dormancy
3591	9	Crop-Livestock Farming
3591	10	Climate Change Impacts
3592	1	Environmental Monitoring
3592	2	Nuclear Magnetic Resonance
3592	3	Fiber-Optic Communication
3592	4	Agricultural Industry
3592	5	Water Quality
3592	6	Remote Control
3592	7	Hydrological Studies
3592	8	Soil Hydrophysical Properties
3592	9	Urban Planning
3592	10	Renewable Energy
3593	1	Viking Age
3593	2	Scandinavia
3593	3	Medieval
3593	4	Archaeology
3593	5	Religion
3593	6	Cultural Exchange
3593	7	Material Culture
3593	8	Settlements
3593	9	Rituals
3593	10	Trade
3594	1	Personalisation
3594	2	Direct Payments
3594	3	Individual Budgets
3594	4	Social Work
3594	5	Choice and Control
3594	6	Elderly Care
3594	7	Disability Support
3594	8	Austerity
3594	9	Healthcare
3594	10	Public Sector Reform
3595	1	Cultural Heritage
3595	2	Tourism
3595	3	Patrimonio Cultural
3595	4	Gestión
3595	5	Turismo
3595	6	Arqueología
3595	7	Desarrollo
3595	8	Conservación
3595	9	Memoria
3595	10	Paisaje
3596	1	Grouting
3596	2	Tunnel
3596	3	Cementitious
3596	4	Colloidal Silica
3596	5	Liquefaction
3596	6	Polyurethane
3596	7	Rock Fractures
3596	8	Soil Stabilization
3596	9	Hydraulic Grouts
3596	10	Permeation Grouting
3597	1	Prurigo Pigmentosa
3597	2	Inflammatory Disease
3597	3	Skin
3597	4	Clinicopathological Study
3597	5	Ketogenic Diet
3597	6	Histopathological Study
3597	7	Treatment
3597	8	Epidemiology
3597	9	Helicobacter pylori Infection
3597	10	Doxycycline
3598	1	Global Governance
3598	2	Pluralism
3598	3	International Relations
3598	4	Policy Implementation
3598	5	Sustainable Development
3598	6	Religious Harmony
3598	7	Energy Transitions
3598	8	Digital Transformation
3598	9	Election Law
3598	10	Cultural Identity
3599	1	Islamic Architecture
3599	2	Cultural Heritage
3599	3	Traditional Houses
3599	4	Urban Planning
3599	5	Social Impact
3599	6	Community Development
3599	7	Vernacular Architecture
3599	8	Art and Design
3599	9	Privacy and Hospitality
3599	10	Sustainability
3600	1	Children's Perceptions
3600	2	Scientists
3600	3	Engineers
3600	4	Media Influences
3600	5	Gender Representations
3600	6	Cultural Stereotypes
3600	7	Science Education
3600	8	Elementary Students
3600	9	Draw-a-Scientist Test
3600	10	STEM Diversity
3601	1	Transportation
3601	2	Modeling
3601	3	Planning
3601	4	Digital Technologies
3601	5	Quality Management
3601	6	Urban Traffic
3601	7	Dependability
3601	8	Infrastructure
3601	9	Logistics
3601	10	Cyber Security
3602	1	Digital Literacy
3602	2	E-Learning
3602	3	School Literacy Movement
3602	4	Information Literacy
3602	5	Reading Interest
3602	6	Teacher Role
3602	7	Multiliteracy Paradigm
3602	8	Media Literacy
3602	9	Early Reading
3602	10	Literacy Program
3603	1	Corporate Social Responsibility
3603	2	Sustainability
3603	3	Business Ethics
3603	4	Social Innovation
3603	5	Resilient Cities
3603	6	Climate Change
3603	7	Stakeholder Engagement
3603	8	Digital Responsibility
3603	9	Environmental Policy
3603	10	Urban Planning
3604	1	Surface Characterization
3604	2	Thermodynamic Parameters
3604	3	Polymer Interactions
3604	4	Solubility Parameters
3604	5	Surface Energy Distribution
3604	6	Porous Materials
3604	7	Adsorption Properties
3604	8	Surface Heterogeneity
3604	9	Lewis Acid-Base Properties
3604	10	Nanomaterials
3605	1	Maternal Filicide
3605	2	Infanticide
3605	3	Homicide-Suicide
3605	4	Denial of Pregnancy
3605	5	Mental Illness
3605	6	Child Homicide
3605	7	Risk Factors
3605	8	Gender Differences
3605	9	Prevention Strategies
3605	10	Epidemiology
3606	1	Semiotics
3606	2	Interdisciplinary
3606	3	Knowledge Representation
3606	4	Cultural Studies
3606	5	Textual Analysis
3606	6	Artificial Intelligence
3606	7	Literary Theory
3606	8	Education Policy
3606	9	Health Communication
3606	10	Innovation Management
3607	1	Preprints
3607	2	COVID-19
3607	3	Science Communication
3607	4	Peer Review
3607	5	Research Dissemination
3607	6	Scientific Publishing
3607	7	Scholarly Communication
3607	8	Open Access
3607	9	Pandemic Response
3607	10	Research Integrity
3608	1	IoT
3608	2	Healthcare
3608	3	Remote Monitoring
3608	4	Algorithmic Modeling
3608	5	Wireless Sensor Networks
3608	6	Telemedicine
3608	7	Biomedical Signal Processing
3608	8	Digital Information Management
3608	9	Smart City
3608	10	Corpus Analysis
3609	1	Clusterability Methods
3609	2	Descriptive Statistics
3609	3	Visualization
3609	4	Crowdsourcing
3609	5	Public Policymaking
3609	6	Statistical Modeling
3609	7	Governance Thinking
3609	8	Digital Economy
3609	9	Economic Development
3609	10	Globalization
3610	1	Ethics
3610	2	Globalization
3610	3	Cultural Studies
3610	4	Neoliberalism
3610	5	Societal Change
3610	6	Urban Education
3610	7	Corporate Responsibility
3610	8	Identity Politics
3610	9	Social Justice
3610	10	Economic Philosophy
3611	1	Educational Technology
3611	2	Organizational Change
3611	3	Knowledge Acquisition
3611	4	Job Training
3611	5	Leadership
3611	6	Human Resource Management
3611	7	Sustainability
3611	8	Innovation
3611	9	Digital Economy
3611	10	Learning and Development
3612	1	Machine Learning
3612	2	Remote Monitoring
3612	3	Artificial Intelligence
3612	4	Digital Technology
3612	5	Healthcare Innovation
3612	6	Environmental Impact
3612	7	Urban-Rural Integration
3612	8	Energy Efficiency
3612	9	Robotics and Automation
3612	10	Data Analysis
3613	1	Social Sciences
3613	2	Humanities
3613	3	Latin America
3613	4	Democracy
3613	5	Public Policy
3613	6	Healthcare
3613	7	Environmental Conservation
3613	8	Economic Development
3613	9	Labor Rights
3613	10	Cultural Studies
3614	1	Solidarity Economy
3614	2	Social Management
3614	3	Reciprocity
3614	4	Autogestão
3614	5	Economia Solidária
3614	6	Cooperatives
3614	7	Community Development
3614	8	Ethical Values
3614	9	Qualitative Research
3614	10	Cultural Analysis
3615	1	Artificial Neural Network
3615	2	Reliability Assessment
3615	3	Electromagnetic Interference
3615	4	Transport Systems
3615	5	Maintenance
3615	6	Intelligent Systems
3615	7	Information Quality
3615	8	Speech Recognition
3615	9	Railway Control
3615	10	Energy Efficiency
3616	1	Sustainable Development
3616	2	Corporate Compliance
3616	3	Environmental Protection
3616	4	Innovation
3616	5	Legal Regulation
3616	6	Social Responsibility
3616	7	Digital Transformation
3616	8	Economic Growth
3616	9	Ethical Practices
3616	10	Governance
3617	1	Inequality
3617	2	Social Justice
3617	3	Latin America
3617	4	Entanglements
3617	5	Historical Perspectives
3617	6	Transnational Articulations
3617	7	Racism
3617	8	Colonial Difference
3617	9	Economic Disparities
3617	10	Global Interdependencies
3618	1	Rural Transformation
3618	2	Migration
3618	3	Agriculture
3618	4	Food Security
3618	5	Regional Development
3618	6	Demographic Dynamics
3618	7	Spatial Patterns
3618	8	Labor Market
3618	9	Youth Migration
3618	10	Geographical Analysis
3619	1	Wave Propagation
3619	2	Rock Mechanics
3619	3	Seismicity
3619	4	Geomechanical Processes
3619	5	Pendulum Waves
3619	6	Mining Induced Seismicity
3619	7	Hydraulic Drilling
3619	8	Geomechanical Assessment
3619	9	Elastic Wave Modeling
3619	10	Block Media
3620	1	Peace
3620	2	Conflict Resolution
3620	3	Mediation
3620	4	Social Education
3620	5	Violence
3620	6	Civilization
3620	7	Negotiation
3620	8	Intercultural Mediation
3620	9	Human Rights
3620	10	Social Cohesion
3621	1	Bronze Age
3621	2	Corded Ware Culture
3621	3	Archaeological Finds
3621	4	Chronometry
3621	5	Early Medieval
3621	6	Funerary Customs
3621	7	Cultural Relations
3621	8	Barbarian
3621	9	Archaeological Materials
3621	10	Environmental Forces
3622	1	Territorial Planning
3622	2	Environmental Impact
3622	3	Regional Development
3622	4	Urban Geography
3622	5	Cultural Heritage
3622	6	Water Quality
3622	7	Sediment Characterization
3622	8	Industrialization
3622	9	Social Innovation
3622	10	Historical Ecology
3623	1	Spoken Language
3623	2	Corpora
3623	3	Italian
3623	4	Portuguese
3623	5	Prosody
3623	6	Pragmatics
3623	7	Information Structure
3623	8	Linguistic Annotation
3623	9	Language Teaching
3623	10	Cross-linguistic Analysis
3624	1	Social Work
3624	2	Welfare State
3624	3	Community Intervention
3624	4	Gender Differences
3624	5	Third Sector
3624	6	Participation
3624	7	Economic Crisis
3624	8	Family Support
3624	9	Migrant Integration
3624	10	Ethical Challenges
3625	1	Journalism
3625	2	Communication
3625	3	Media
3625	4	Content Analysis
3625	5	Social Media
3625	6	Ethics
3625	7	Digital Journalism
3625	8	News Coverage
3625	9	Public Opinion
3625	10	Media Industry
3626	1	Teacher Training
3626	2	Innovation
3626	3	Strategic Management
3626	4	Competitiveness
3626	5	Leadership
3626	6	Public Policy
3626	7	Organizational Culture
3626	8	Digitalization
3626	9	Entrepreneurship
3626	10	Knowledge Management
3627	1	Education
3627	2	Culture
3627	3	Community Development
3627	4	Learning
3627	5	Teaching
3627	6	Technology
3627	7	Qualitative Research
3627	8	Environmental Education
3627	9	Innovation
3627	10	Knowledge Management
3628	1	Forage Production
3628	2	Climate Change
3628	3	Crop Adaptation
3628	4	Genetic Improvement
3628	5	Drought Tolerance
3628	6	Soil Fertility
3628	7	Plant Breeding
3628	8	Sustainable Agriculture
3628	9	Genetic Resources
3628	10	Agroecosystem
3629	1	Text Simplification
3629	2	Readability Assessment
3629	3	Machine Learning
3629	4	Sentence Simplification
3629	5	Statistical Language Models
3629	6	Neural Networks
3629	7	Lexical Simplification
3629	8	Natural Language Processing
3629	9	Complex Word Identification
3629	10	Semantic Simplification
3630	1	Agricultural Sector
3630	2	Sustainable Development
3630	3	Energy Independence
3630	4	Rural Areas
3630	5	Food Security
3630	6	Bioenergy Production
3630	7	Financial Support
3630	8	Innovation
3630	9	Agro-food Chains
3630	10	Environmental Benefits
3631	1	Globalization
3631	2	Economy
3631	3	International Relations
3631	4	Nationalism
3631	5	Social Change
3631	6	Political Theory
3631	7	Crisis Management
3631	8	Cultural Identity
3631	9	Education
3631	10	Sustainability
3632	1	Consensual Nonmonogamous Relationships
3632	2	Polyamory
3632	3	Stigma
3632	4	Monogamy
3632	5	Relationship Quality
3632	6	Sexual Health
3632	7	Family Functioning
3632	8	Gender
3632	9	Mental Health
3632	10	Cultural Practices
3633	1	Social Determinants
3633	2	Health Inequality
3633	3	Public Health
3633	4	Epidemiology
3633	5	Health Promotion
3633	6	Community Participation
3633	7	Healthcare Access
3633	8	Cultural Variation
3633	9	Maternal Health
3633	10	Global Health
3634	1	Media
3634	2	Politics
3634	3	Middle East
3634	4	Qatar
3634	5	Rwanda
3634	6	Yemen
3634	7	GCC
3634	8	Arab Spring
3634	9	Oman
3634	10	Genocide
3635	1	Health Promotion
3635	2	Social Determinants of Health
3635	3	Family Dynamics
3635	4	Educational Reform
3635	5	Qualitative Research
3635	6	Mental Health
3635	7	Community Health
3635	8	Ethical Responsibility
3635	9	Cultural Diversity
3635	10	Environmental Health
3636	1	Pentecostalism
3636	2	Biblical Interpretation
3636	3	African Christianity
3636	4	Spirituality
3636	5	Hermeneutics
3636	6	Church History
3636	7	Globalization
3636	8	Ecclesiology
3636	9	Social Justice
3636	10	Missionary Activities
3637	1	Calpain
3637	2	Cell Migration
3637	3	Neurodegeneration
3637	4	Proteolytic System
3637	5	Apoptosis
3637	6	Diabetes
3637	7	Cancer
3637	8	Mitochondria
3637	9	Inhibitors
3637	10	Cardiovascular Remodeling
3638	1	Hypersonic Effect
3638	2	Ultrasonic Perception
3638	3	Brain Activity
3638	4	Mental Workload
3638	5	Nasal Temperature
3638	6	Ultrasound Activation
3638	7	Bone-Conducted Hearing
3638	8	Facial Skin Thermogram
3638	9	High-Frequency Sounds
3638	10	Physiological Evaluation
3639	1	Paraquat
3639	2	Toxicity
3639	3	Oxidative Stress
3639	4	Antioxidants
3639	5	Pulmonary Fibrosis
3639	6	Treatment
3639	7	Clinical Features
